onset	duration	trial_no	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	33	1	rest	n/a	n/a	n/a	n/a	n/a
33	9	2	stimulus	2769748.020423	n02769748_20423	42	330	n/a
42	9	3	stimulus	4442441.004452	n04442441_4452	135	1075	n/a
51	9	4	stimulus	1855672.014080	n01855672_14080	13	99	n/a
60	9	5	stimulus	1772222.010420	n01772222_10420	9	65	n/a
69	9	6	stimulus	3255030.008996	n03255030_8996	62	496	n/a
78	9	7	stimulus	2054036.009789	n02054036_9789	19	152	n/a
87	9	8	stimulus	12596148.004874	n12596148_4874	149	1187	n/a
96	9	9	stimulus	3038480.001066	n03038480_1066	55	433	n/a
105	9	10	stimulus	3541923.003237	n03541923_3237	79	628	n/a
114	9	11	stimulus	3483823.007612	n03483823_7612	75	598	n/a
123	9	12	stimulus	3924679.006907	n03924679_6907	102	814	n/a
132	9	13	stimulus	12582231.018321	n12582231_18321	148	1177	n/a
141	9	14	stimulus	12582231.018321	n12582231_18321	148	1177	142.041458
150	9	15	stimulus	2068974.002736	n02068974_2736	21	164	n/a
159	9	16	stimulus	3261776.013358	n03261776_13358	63	497	n/a
168	9	17	stimulus	7734744.018574	n07734744_18574	144	1146	n/a
177	9	18	stimulus	4409806.007672	n04409806_7672	131	1046	n/a
186	9	19	stimulus	4197391.006992	n04197391_6992	116	927	n/a
195	9	20	stimulus	2692877.014682	n02692877_14682	40	315	n/a
204	9	21	stimulus	3494278.030876	n03494278_30876	76	604	n/a
213	9	22	stimulus	4442312.024134	n04442312_24134	134	1071	n/a
222	9	23	stimulus	4180888.003216	n04180888_3216	115	916	n/a
231	9	24	stimulus	2226429.009440	n02226429_9440	25	200	n/a
240	9	25	stimulus	2090827.011579	n02090827_11579	23	178	n/a
249	9	26	stimulus	4320973.005946	n04320973_5946	125	998	n/a
258	9	27	stimulus	4320973.005946	n04320973_5946	125	998	261.425178
267	9	28	stimulus	4113406.010672	n04113406_10672	110	873	n/a
276	9	29	stimulus	1963571.019280	n01963571_19280	16	124	n/a
285	9	30	stimulus	3665924.044847	n03665924_44847	90	716	n/a
294	9	31	stimulus	3837869.007066	n03837869_7066	99	790	n/a
303	9	32	stimulus	1518878.008432	n01518878_8432	1	8	n/a
312	9	33	stimulus	3472535.004373	n03472535_4373	74	590	n/a
321	9	34	stimulus	1704323.008767	n01704323_8767	5	38	n/a
330	9	35	stimulus	2998003.007158	n02998003_7158	54	432	n/a
339	9	36	stimulus	1726692.030357	n01726692_30357	6	43	n/a
348	9	37	stimulus	1726692.030357	n01726692_30357	6	43	353.397746
357	9	38	stimulus	7758680.011558	n07758680_11558	146	1161	n/a
366	9	39	stimulus	2055803.007877	n02055803_7877	20	157	n/a
375	9	40	stimulus	4409515.003798	n04409515_3798	130	1037	n/a
384	9	41	stimulus	4284002.015184	n04284002_15184	123	980	n/a
393	9	42	stimulus	7756951.009462	n07756951_9462	145	1160	n/a
402	9	43	stimulus	7756951.009462	n07756951_9462	145	1160	408.035587
411	9	44	stimulus	3646296.001689	n03646296_1689	88	698	n/a
420	9	45	stimulus	1877134.011538	n01877134_11538	14	109	n/a
429	9	46	stimulus	3345487.015782	n03345487_15782	65	514	n/a
438	9	47	stimulus	3345487.015782	n03345487_15782	65	514	439.048541
447	9	48	stimulus	3543603.008721	n03543603_8721	80	639	n/a
456	9	49	stimulus	2005790.007527	n02005790_7527	18	143	n/a
465	9	50	stimulus	4009552.005313	n04009552_5313	105	838	n/a
474	9	51	stimulus	2843158.004722	n02843158_4722	49	386	n/a
483	9	52	stimulus	4123740.008706	n04123740_8706	111	888	n/a
492	9	53	stimulus	3394916.030808	n03394916_30808	67	532	n/a
501	9	54	stimulus	2432983.009121	n02432983_9121	32	256	n/a
510	9	55	stimulus	2882647.020395	n02882647_20395	50	396	n/a
519	9	56	stimulus	13111881.011914	n13111881_11914	150	1194	n/a
528	6	57	rest	n/a	n/a	n/a	n/a	n/a
