onset	duration	trial_no	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	33	1	rest	n/a	n/a	n/a	n/a	n/a
33	9	2	stimulus	4587559.013336	n04587559_13336	140	1117	n/a
42	9	3	stimulus	4412416.012151	n04412416_12151	132	1051	n/a
51	9	4	stimulus	3837869.005198	n03837869_5198	99	787	n/a
60	9	5	stimulus	3982430.021511	n03982430_21511	104	826	n/a
69	9	6	stimulus	3394916.047877	n03394916_47877	67	536	n/a
78	9	7	stimulus	3467796.003445	n03467796_3445	73	578	n/a
87	9	8	stimulus	4442312.015619	n04442312_15619	134	1068	n/a
96	9	9	stimulus	4086273.012913	n04086273_12913	108	858	n/a
105	9	10	stimulus	4154565.019381	n04154565_19381	113	902	n/a
114	9	11	stimulus	3642806.018985	n03642806_18985	87	692	n/a
123	9	12	stimulus	3472535.000190	n03472535_190	74	587	n/a
132	9	13	stimulus	3607659.001318	n03607659_1318	83	657	n/a
141	9	14	stimulus	2808440.033372	n02808440_33372	46	364	n/a
150	9	15	stimulus	2808440.033372	n02808440_33372	46	364	153.044837
159	9	16	stimulus	3400231.002908	n03400231_2908	69	549	n/a
168	9	17	stimulus	4113406.025414	n04113406_25414	110	878	n/a
177	9	18	stimulus	3646296.002966	n03646296_2966	88	699	n/a
186	9	19	stimulus	3436182.001660	n03436182_1660	71	564	n/a
195	9	20	stimulus	2439033.008005	n02439033_8005	33	263	n/a
204	9	21	stimulus	3918737.022699	n03918737_22699	101	805	n/a
213	9	22	stimulus	4401680.026778	n04401680_26778	129	1029	n/a
222	9	23	stimulus	3445777.005992	n03445777_5992	72	572	n/a
231	9	24	stimulus	4180888.002422	n04180888_2422	115	915	n/a
240	9	25	stimulus	4180888.002422	n04180888_2422	115	915	242.316251
249	9	26	stimulus	4146614.004965	n04146614_4965	112	893	n/a
258	9	27	stimulus	1787835.009197	n01787835_9197	11	88	n/a
267	9	28	stimulus	3602883.016220	n03602883_16220	82	654	n/a
276	9	29	stimulus	3743279.012095	n03743279_12095	92	730	n/a
285	9	30	stimulus	3743279.012095	n03743279_12095	92	730	287.286727
294	9	31	stimulus	3612010.004285	n03612010_4285	85	677	n/a
303	9	32	stimulus	2432983.024646	n02432983_24646	32	254	n/a
312	9	33	stimulus	4409806.004052	n04409806_4052	131	1044	n/a
321	9	34	stimulus	3063599.005015	n03063599_5015	56	448	n/a
330	9	35	stimulus	7756951.015873	n07756951_15873	145	1156	n/a
339	9	36	stimulus	2799175.016780	n02799175_16780	43	342	n/a
348	9	37	stimulus	4313503.020808	n04313503_20808	124	987	n/a
357	9	38	stimulus	3792782.007077	n03792782_7077	96	767	n/a
366	9	39	stimulus	1944390.016184	n01944390_16184	15	113	n/a
375	9	40	stimulus	1944390.016184	n01944390_16184	15	113	377.238495
384	9	41	stimulus	2374451.018010	n02374451_18010	30	238	n/a
393	9	42	stimulus	2084071.021054	n02084071_21054	22	171	n/a
402	9	43	stimulus	1664990.016740	n01664990_16740	4	27	n/a
411	9	44	stimulus	2692877.007319	n02692877_7319	40	320	n/a
420	9	45	stimulus	3512147.002038	n03512147_2038	78	617	n/a
429	9	46	stimulus	2766534.000137	n02766534_137	41	323	n/a
438	9	47	stimulus	1518878.012028	n01518878_12028	1	2	n/a
447	9	48	stimulus	3924679.005901	n03924679_5901	102	813	n/a
456	9	49	stimulus	11978233.018962	n11978233_18962	147	1170	n/a
465	9	50	stimulus	4477387.006623	n04477387_6623	136	1085	n/a
474	9	51	stimulus	2445715.015094	n02445715_15094	34	268	n/a
483	9	52	stimulus	2445715.015094	n02445715_15094	34	268	485.418608
492	9	53	stimulus	3397947.002934	n03397947_2934	68	539	n/a
501	9	54	stimulus	3665924.008249	n03665924_8249	90	720	n/a
510	9	55	stimulus	2054036.021993	n02054036_21993	19	149	n/a
519	9	56	stimulus	1970164.019716	n01970164_19716	17	131	n/a
528	6	57	rest	n/a	n/a	n/a	n/a	n/a
