onset	duration	trial_no	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	33	1	rest	n/a	n/a	n/a	n/a	0.0
33	9	2	stimulus	3649909.016050	n03649909_16050	89.0	708.0	0.0
42	9	3	stimulus	3649909.016050	n03649909_16050	89.0	708.0	43.498327
51	9	4	stimulus	2808440.015163	n02808440_15163	46.0	362.0	0.0
60	9	5	stimulus	3397947.008954	n03397947_8954	68.0	543.0	0.0
69	9	6	stimulus	4044716.008619	n04044716_8619	106.0	848.0	0.0
78	9	7	stimulus	3425413.020974	n03425413_20974	70.0	557.0	0.0
87	9	8	stimulus	2445715.003558	n02445715_3558	34.0	270.0	0.0
96	9	9	stimulus	1664990.019129	n01664990_19129	4.0	29.0	0.0
105	9	10	stimulus	1784675.020773	n01784675_20773	10.0	78.0	0.0
114	9	11	stimulus	3623556.017722	n03623556_17722	86.0	683.0	0.0
123	9	12	stimulus	2766534.018271	n02766534_18271	41.0	325.0	0.0
132	9	13	stimulus	1787835.013122	n01787835_13122	11.0	86.0	0.0
141	9	14	stimulus	1787835.013122	n01787835_13122	11.0	86.0	142.156261
150	9	15	stimulus	3790512.041520	n03790512_41520	95.0	760.0	0.0
159	9	16	stimulus	4482393.013270	n04482393_13270	137.0	1089.0	0.0
168	9	17	stimulus	4482393.013270	n04482393_13270	137.0	1089.0	176.371017
177	9	18	stimulus	4497801.011780	n04497801_11780	138.0	1097.0	0.0
186	9	19	stimulus	3982430.026431	n03982430_26431	104.0	827.0	0.0
195	9	20	stimulus	3544143.018625	n03544143_18625	81.0	644.0	0.0
204	9	21	stimulus	3335030.041867	n03335030_41867	64.0	510.0	0.0
213	9	22	stimulus	3187595.003646	n03187595_3646	60.0	474.0	0.0
222	9	23	stimulus	2317335.030508	n02317335_30508	28.0	223.0	0.0
231	9	24	stimulus	3079230.033060	n03079230_33060	57.0	454.0	0.0
240	9	25	stimulus	4254680.010097	n04254680_10097	119.0	945.0	0.0
249	9	26	stimulus	3642806.015854	n03642806_15854	87.0	690.0	0.0
258	9	27	stimulus	1639765.040261	n01639765_40261	2.0	12.0	0.0
267	9	28	stimulus	2799175.007198	n02799175_7198	43.0	343.0	0.0
276	9	29	stimulus	3721384.014643	n03721384_14643	91.0	721.0	0.0
285	9	30	stimulus	2233338.003494	n02233338_3494	26.0	206.0	0.0
294	9	31	stimulus	1833805.009089	n01833805_9089	12.0	96.0	0.0
303	9	32	stimulus	4587559.006132	n04587559_6132	140.0	1119.0	0.0
312	9	33	stimulus	4233124.024091	n04233124_24091	118.0	944.0	0.0
321	9	34	stimulus	3467796.005051	n03467796_5051	73.0	580.0	0.0
330	9	35	stimulus	2131653.006220	n02131653_6220	24.0	191.0	0.0
339	9	36	stimulus	7734017.002386	n07734017_2386	143.0	1140.0	0.0
348	9	37	stimulus	11978233.028156	n11978233_28156	147.0	1174.0	0.0
357	9	38	stimulus	4412416.014153	n04412416_14153	132.0	1052.0	0.0
366	9	39	stimulus	4412416.014153	n04412416_14153	132.0	1052.0	367.051288
375	9	40	stimulus	2084071.027182	n02084071_27182	22.0	173.0	0.0
384	9	41	stimulus	3063599.003835	n03063599_3835	56.0	443.0	0.0
393	9	42	stimulus	2800213.015518	n02800213_15518	44.0	347.0	0.0
402	9	43	stimulus	2802215.021594	n02802215_21594	45.0	356.0	0.0
411	9	44	stimulus	4086273.037855	n04086273_37855	108.0	863.0	0.0
420	9	45	stimulus	3793489.007412	n03793489_7412	97.0	775.0	0.0
429	9	46	stimulus	2346627.022283	n02346627_22283	29.0	229.0	0.0
438	9	47	stimulus	2974003.006740	n02974003_6740	53.0	421.0	0.0
447	9	48	stimulus	4070727.021435	n04070727_21435	107.0	852.0	0.0
456	9	49	stimulus	3918737.008191	n03918737_8191	101.0	808.0	0.0
465	9	50	stimulus	3445777.010587	n03445777_10587	72.0	569.0	0.0
474	9	51	stimulus	3085219.007432	n03085219_7432	59.0	471.0	0.0
483	9	52	stimulus	3085219.007432	n03085219_7432	59.0	471.0	490.034293
492	9	53	stimulus	3400231.008108	n03400231_8108	69.0	552.0	0.0
501	9	54	stimulus	2472293.046249	n02472293_46249	35.0	279.0	0.0
510	9	55	stimulus	3760671.009669	n03760671_9669	94.0	752.0	0.0
519	9	56	stimulus	1970164.012603	n01970164_12603	17.0	129.0	0.0
528	6	57	rest	n/a	n/a	n/a	n/a	0.0
