onset	duration	trial_no	event_type	category_id	category_index	response_time	evaluation
0	33	1	rest	n/a	n/a	n/a	n/a
33	3	2	cue	3122295.0	24.0	52.583442000000005	4.0
36	15	2	imagery	3122295.0	24.0	52.583442000000005	4.0
51	3	2	evaluation	3122295.0	24.0	52.583442000000005	4.0
54	3	2	inter_rest	3122295.0	24.0	52.583442000000005	4.0
57	3	3	cue	4554684.0	49.0	76.29354000000001	4.0
60	15	3	imagery	4554684.0	49.0	76.29354000000001	4.0
75	3	3	evaluation	4554684.0	49.0	76.29354000000001	4.0
78	3	3	inter_rest	4554684.0	49.0	76.29354000000001	4.0
81	3	4	cue	1621127.0	2.0	100.570908	3.0
84	15	4	imagery	1621127.0	2.0	100.570908	3.0
99	3	4	evaluation	1621127.0	2.0	100.570908	3.0
102	3	4	inter_rest	1621127.0	2.0	100.570908	3.0
105	3	5	cue	3237416.0	26.0	124.99726499999998	4.0
108	15	5	imagery	3237416.0	26.0	124.99726499999998	4.0
123	3	5	evaluation	3237416.0	26.0	124.99726499999998	4.0
126	3	5	inter_rest	3237416.0	26.0	124.99726499999998	4.0
129	3	6	cue	2690373.0	16.0	0.0	1.0
132	15	6	imagery	2690373.0	16.0	0.0	1.0
147	3	6	evaluation	2690373.0	16.0	0.0	1.0
150	3	6	inter_rest	2690373.0	16.0	0.0	1.0
153	3	7	cue	2128385.0	9.0	173.235219	4.0
156	15	7	imagery	2128385.0	9.0	173.235219	4.0
171	3	7	evaluation	2128385.0	9.0	173.235219	4.0
174	3	7	inter_rest	2128385.0	9.0	173.235219	4.0
177	3	8	cue	3941684.0	40.0	196.827378	3.0
180	15	8	imagery	3941684.0	40.0	196.827378	3.0
195	3	8	evaluation	3941684.0	40.0	196.827378	3.0
198	3	8	inter_rest	3941684.0	40.0	196.827378	3.0
201	3	9	cue	3954393.0	41.0	0.0	1.0
204	15	9	imagery	3954393.0	41.0	0.0	1.0
219	3	9	evaluation	3954393.0	41.0	0.0	1.0
222	3	9	inter_rest	3954393.0	41.0	0.0	1.0
225	3	10	cue	4533802.0	48.0	245.84800299999998	4.0
228	15	10	imagery	4533802.0	48.0	245.84800299999998	4.0
243	3	10	evaluation	4533802.0	48.0	245.84800299999998	4.0
246	3	10	inter_rest	4533802.0	48.0	245.84800299999998	4.0
249	3	11	cue	2950256.0	21.0	269.342112	3.0
252	15	11	imagery	2950256.0	21.0	269.342112	3.0
267	3	11	evaluation	2950256.0	21.0	269.342112	3.0
270	3	11	inter_rest	2950256.0	21.0	269.342112	3.0
273	3	12	cue	2797295.0	17.0	0.0	1.0
276	15	12	imagery	2797295.0	17.0	0.0	1.0
291	3	12	evaluation	2797295.0	17.0	0.0	1.0
294	3	12	inter_rest	2797295.0	17.0	0.0	1.0
297	3	13	cue	1976957.0	7.0	316.960458	4.0
300	15	13	imagery	1976957.0	7.0	316.960458	4.0
315	3	13	evaluation	1976957.0	7.0	316.960458	4.0
318	3	13	inter_rest	1976957.0	7.0	316.960458	4.0
321	3	14	cue	2824058.0	18.0	340.770359	4.0
324	15	14	imagery	2824058.0	18.0	340.770359	4.0
339	3	14	evaluation	2824058.0	18.0	340.770359	4.0
342	3	14	inter_rest	2824058.0	18.0	340.770359	4.0
345	3	15	cue	3452741.0	30.0	364.997859	3.0
348	15	15	imagery	3452741.0	30.0	364.997859	3.0
363	3	15	evaluation	3452741.0	30.0	364.997859	3.0
366	3	15	inter_rest	3452741.0	30.0	364.997859	3.0
369	3	16	cue	2916179.0	20.0	388.86076299999996	4.0
372	15	16	imagery	2916179.0	20.0	388.86076299999996	4.0
387	3	16	evaluation	2916179.0	20.0	388.86076299999996	4.0
390	3	16	inter_rest	2916179.0	20.0	388.86076299999996	4.0
393	3	17	cue	1943899.0	6.0	412.701002	4.0
396	15	17	imagery	1943899.0	6.0	412.701002	4.0
411	3	17	evaluation	1943899.0	6.0	412.701002	4.0
414	3	17	inter_rest	1943899.0	6.0	412.701002	4.0
417	3	18	cue	2139199.0	10.0	437.178809	4.0
420	15	18	imagery	2139199.0	10.0	437.178809	4.0
435	3	18	evaluation	2139199.0	10.0	437.178809	4.0
438	3	18	inter_rest	2139199.0	10.0	437.178809	4.0
441	3	19	cue	3379051.0	29.0	461.204333	3.0
444	15	19	imagery	3379051.0	29.0	461.204333	3.0
459	3	19	evaluation	3379051.0	29.0	461.204333	3.0
462	3	19	inter_rest	3379051.0	29.0	461.204333	3.0
465	3	20	cue	4210120.0	42.0	485.047222	4.0
468	15	20	imagery	4210120.0	42.0	485.047222	4.0
483	3	20	evaluation	4210120.0	42.0	485.047222	4.0
486	3	20	inter_rest	4210120.0	42.0	485.047222	4.0
489	3	21	cue	3710193.0	36.0	508.743275	4.0
492	15	21	imagery	3710193.0	36.0	508.743275	4.0
507	3	21	evaluation	3710193.0	36.0	508.743275	4.0
510	3	21	inter_rest	3710193.0	36.0	508.743275	4.0
513	3	22	cue	4254777.0	44.0	534.3845	3.0
516	15	22	imagery	4254777.0	44.0	534.3845	3.0
531	3	22	evaluation	4254777.0	44.0	534.3845	3.0
534	3	22	inter_rest	4254777.0	44.0	534.3845	3.0
537	3	23	cue	2437971.0	15.0	557.627934	3.0
540	15	23	imagery	2437971.0	15.0	557.627934	3.0
555	3	23	evaluation	2437971.0	15.0	557.627934	3.0
558	3	23	inter_rest	2437971.0	15.0	557.627934	3.0
561	3	24	cue	4252077.0	43.0	580.770359	3.0
564	15	24	imagery	4252077.0	43.0	580.770359	3.0
579	3	24	evaluation	4252077.0	43.0	580.770359	3.0
582	3	24	inter_rest	4252077.0	43.0	580.770359	3.0
585	3	25	cue	3345837.0	28.0	605.950655	4.0
588	15	25	imagery	3345837.0	28.0	605.950655	4.0
603	3	25	evaluation	3345837.0	28.0	605.950655	4.0
606	3	25	inter_rest	3345837.0	28.0	605.950655	4.0
609	3	26	cue	1443537.0	1.0	629.258847	3.0
612	15	26	imagery	1443537.0	1.0	629.258847	3.0
627	3	26	evaluation	1443537.0	1.0	629.258847	3.0
630	3	26	inter_rest	1443537.0	1.0	629.258847	3.0
633	6	27	rest	n/a	n/a	n/a	n/a
