onset	duration	trial_no	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	33	1	rest	n/a	n/a	n/a	n/a	0.0
33	9	2	stimulus	3400231.013472	n03400231_13472	69.0	545.0	0.0
42	9	3	stimulus	4086273.022571	n04086273_22571	108.0	860.0	0.0
51	9	4	stimulus	3544143.003031	n03544143_3031	81.0	645.0	0.0
60	9	5	stimulus	3646296.004808	n03646296_4808	88.0	700.0	0.0
69	9	6	stimulus	2843158.009764	n02843158_9764	49.0	392.0	0.0
78	9	7	stimulus	2131653.010825	n02131653_10825	24.0	185.0	0.0
87	9	8	stimulus	3494278.042246	n03494278_42246	76.0	608.0	0.0
96	9	9	stimulus	3837869.006421	n03837869_6421	99.0	789.0	0.0
105	9	10	stimulus	3541923.004023	n03541923_4023	79.0	630.0	0.0
114	9	11	stimulus	4146614.010473	n04146614_10473	112.0	890.0	0.0
123	9	12	stimulus	3918737.027172	n03918737_27172	101.0	806.0	0.0
132	9	13	stimulus	2841315.035046	n02841315_35046	48.0	384.0	0.0
141	9	14	stimulus	4587559.007411	n04587559_7411	140.0	1120.0	0.0
150	9	15	stimulus	3642806.013072	n03642806_13072	87.0	689.0	0.0
159	9	16	stimulus	3746005.004198	n03746005_4198	93.0	738.0	0.0
168	9	17	stimulus	1768244.009890	n01768244_9890	7.0	56.0	0.0
177	9	18	stimulus	7756951.017047	n07756951_17047	145.0	1157.0	0.0
186	9	19	stimulus	4225987.013452	n04225987_13452	117.0	930.0	0.0
195	9	20	stimulus	2882647.013757	n02882647_13757	50.0	393.0	0.0
204	9	21	stimulus	2882647.013757	n02882647_13757	50.0	393.0	206.36983
213	9	22	stimulus	3607659.003955	n03607659_3955	83.0	659.0	0.0
222	9	23	stimulus	2800213.008939	n02800213_8939	44.0	352.0	0.0
231	9	24	stimulus	1770393.021218	n01770393_21218	8.0	61.0	0.0
240	9	25	stimulus	4090263.024512	n04090263_24512	109.0	868.0	0.0
249	9	26	stimulus	2236241.008966	n02236241_8966	27.0	216.0	0.0
258	9	27	stimulus	4376876.010149	n04376876_10149	127.0	1009.0	0.0
267	9	28	stimulus	2226429.011460	n02226429_11460	25.0	193.0	0.0
276	9	29	stimulus	2432983.016049	n02432983_16049	32.0	250.0	0.0
285	9	30	stimulus	3079230.013074	n03079230_13074	57.0	449.0	0.0
294	9	31	stimulus	4180888.001515	n04180888_1515	115.0	914.0	0.0
303	9	32	stimulus	12596148.007468	n12596148_7468	149.0	1191.0	0.0
312	9	33	stimulus	4272054.038478	n04272054_38478	121.0	964.0	0.0
321	9	34	stimulus	4272054.038478	n04272054_38478	121.0	964.0	323.285057
330	9	35	stimulus	4255586.000449	n04255586_449	120.0	957.0	0.0
339	9	36	stimulus	4409515.008358	n04409515_8358	130.0	1040.0	0.0
348	9	37	stimulus	3394916.041444	n03394916_41444	67.0	535.0	0.0
357	9	38	stimulus	4497801.000760	n04497801_760	138.0	1103.0	0.0
366	9	39	stimulus	3886762.007939	n03886762_7939	100.0	799.0	0.0
375	9	40	stimulus	3886762.007939	n03886762_7939	100.0	799.0	377.140718
384	9	41	stimulus	2233338.013505	n02233338_13505	26.0	202.0	0.0
393	9	42	stimulus	3187595.005735	n03187595_5735	60.0	475.0	0.0
402	9	43	stimulus	2391049.007263	n02391049_7263	31.0	247.0	0.0
411	9	44	stimulus	2508213.005695	n02508213_5695	39.0	311.0	0.0
420	9	45	stimulus	4123740.015423	n04123740_15423	111.0	885.0	0.0
429	9	46	stimulus	1772222.012605	n01772222_12605	9.0	70.0	0.0
438	9	47	stimulus	1772222.012605	n01772222_12605	9.0	70.0	440.28425999999996
447	9	48	stimulus	4373894.043971	n04373894_43971	126.0	1006.0	0.0
456	9	49	stimulus	1784675.022328	n01784675_22328	10.0	79.0	0.0
465	9	50	stimulus	2808440.043249	n02808440_43249	46.0	366.0	0.0
474	9	51	stimulus	2054036.019199	n02054036_19199	19.0	148.0	0.0
483	9	52	stimulus	3602883.022505	n03602883_22505	82.0	655.0	0.0
492	9	53	stimulus	3472535.010217	n03472535_10217	74.0	585.0	0.0
501	9	54	stimulus	3472535.010217	n03472535_10217	74.0	585.0	503.25818499999997
510	9	55	stimulus	2439033.017123	n02439033_17123	33.0	260.0	0.0
519	9	56	stimulus	3335030.054164	n03335030_54164	64.0	512.0	0.0
528	6	57	rest	n/a	n/a	n/a	n/a	0.0
