onset	duration	trial_no	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	33	1	rest	n/a	n/a	n/a	n/a	n/a
33	9	2	stimulus	2481823.018421	n02481823_18421	37	292	n/a
42	9	3	stimulus	4284002.014660	n04284002_14660	123	979	n/a
51	9	4	stimulus	4146614.010473	n04146614_10473	112	890	n/a
60	9	5	stimulus	4009552.008947	n04009552_8947	105	840	n/a
69	9	6	stimulus	3602883.022505	n03602883_22505	82	655	n/a
78	9	7	stimulus	1833805.012045	n01833805_12045	12	90	n/a
87	9	8	stimulus	4373894.016025	n04373894_16025	126	1001	n/a
96	9	9	stimulus	4591713.001761	n04591713_1761	141	1121	n/a
105	9	10	stimulus	4591713.001761	n04591713_1761	141	1121	106.410342
114	9	11	stimulus	3609235.003138	n03609235_3138	84	667	n/a
123	9	12	stimulus	4113406.028754	n04113406_28754	110	879	n/a
132	9	13	stimulus	4123740.013353	n04123740_13353	111	883	n/a
141	9	14	stimulus	4123740.013353	n04123740_13353	111	883	142.041049
150	9	15	stimulus	2432983.018327	n02432983_18327	32	251	n/a
159	9	16	stimulus	4376876.016171	n04376876_16171	127	1014	n/a
168	9	17	stimulus	3209910.005373	n03209910_5373	61	487	n/a
177	9	18	stimulus	3607659.001968	n03607659_1968	83	658	n/a
186	9	19	stimulus	3792782.016817	n03792782_16817	96	762	n/a
195	9	20	stimulus	3400231.024528	n03400231_24528	69	548	n/a
204	9	21	stimulus	2317335.006776	n02317335_6776	28	224	n/a
213	9	22	stimulus	1639765.052902	n01639765_52902	2	16	n/a
222	9	23	stimulus	2480855.013432	n02480855_13432	36	282	n/a
231	9	24	stimulus	2480855.013432	n02480855_13432	36	282	232.029090
240	9	25	stimulus	2439033.009911	n02439033_9911	33	264	n/a
249	9	26	stimulus	1855672.013449	n01855672_13449	13	98	n/a
258	9	27	stimulus	7758680.013497	n07758680_13497	146	1163	n/a
267	9	28	stimulus	4442441.007198	n04442441_7198	135	1079	n/a
276	9	29	stimulus	4044716.008619	n04044716_8619	106	848	n/a
285	9	30	stimulus	2799175.011275	n02799175_11275	43	337	n/a
294	9	31	stimulus	2799175.011275	n02799175_11275	43	337	295.038150
303	9	32	stimulus	1944390.020511	n01944390_20511	15	117	n/a
312	9	33	stimulus	1944390.020511	n01944390_20511	15	117	313.029123
321	9	34	stimulus	2998003.007158	n02998003_7158	54	432	n/a
330	9	35	stimulus	3623556.005157	n03623556_5157	86	685	n/a
339	9	36	stimulus	1772222.012605	n01772222_12605	9	70	n/a
348	9	37	stimulus	2005790.009371	n02005790_9371	18	144	n/a
357	9	38	stimulus	1787835.012178	n01787835_12178	11	84	n/a
366	9	39	stimulus	3541923.004023	n03541923_4023	79	630	n/a
375	9	40	stimulus	4409515.022109	n04409515_22109	130	1035	n/a
384	9	41	stimulus	1768244.010258	n01768244_10258	7	49	n/a
393	9	42	stimulus	2800213.017884	n02800213_17884	44	348	n/a
402	9	43	stimulus	4273569.010766	n04273569_10766	122	969	n/a
411	9	44	stimulus	3760671.008944	n03760671_8944	94	751	n/a
420	9	45	stimulus	2814860.018911	n02814860_18911	47	371	n/a
429	9	46	stimulus	4409806.007672	n04409806_7672	131	1046	n/a
438	9	47	stimulus	2346627.017176	n02346627_17176	29	228	n/a
447	9	48	stimulus	4612026.010008	n04612026_10008	142	1129	n/a
456	9	49	stimulus	3746005.004198	n03746005_4198	93	738	n/a
465	9	50	stimulus	4233124.014573	n04233124_14573	118	939	n/a
474	9	51	stimulus	3886762.014788	n03886762_14788	100	796	n/a
483	9	52	stimulus	2068974.006018	n02068974_6018	21	167	n/a
492	9	53	stimulus	3496296.009005	n03496296_9005	77	616	n/a
501	9	54	stimulus	3085013.023944	n03085013_23944	58	462	n/a
510	9	55	stimulus	1664990.010648	n01664990_10648	4	25	n/a
519	9	56	stimulus	4168199.010839	n04168199_10839	114	907	n/a
528	6	57	rest	n/a	n/a	n/a	n/a	n/a
