onset	duration	trial_no	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	33	1	rest	n/a	n/a	n/a	n/a	0.0
33	9	2	stimulus	2481823.018421	n02481823_18421	37.0	292.0	0.0
42	9	3	stimulus	4284002.014660	n04284002_14660	123.0	979.0	0.0
51	9	4	stimulus	4146614.010473	n04146614_10473	112.0	890.0	0.0
60	9	5	stimulus	4009552.008947	n04009552_8947	105.0	840.0	0.0
69	9	6	stimulus	3602883.022505	n03602883_22505	82.0	655.0	0.0
78	9	7	stimulus	1833805.012045	n01833805_12045	12.0	90.0	0.0
87	9	8	stimulus	4373894.016025	n04373894_16025	126.0	1001.0	0.0
96	9	9	stimulus	4591713.001761	n04591713_1761	141.0	1121.0	0.0
105	9	10	stimulus	4591713.001761	n04591713_1761	141.0	1121.0	106.41034199999999
114	9	11	stimulus	3609235.003138	n03609235_3138	84.0	667.0	0.0
123	9	12	stimulus	4113406.028754	n04113406_28754	110.0	879.0	0.0
132	9	13	stimulus	4123740.013353	n04123740_13353	111.0	883.0	0.0
141	9	14	stimulus	4123740.013353	n04123740_13353	111.0	883.0	142.041049
150	9	15	stimulus	2432983.018327	n02432983_18327	32.0	251.0	0.0
159	9	16	stimulus	4376876.016171	n04376876_16171	127.0	1014.0	0.0
168	9	17	stimulus	3209910.005373	n03209910_5373	61.0	487.0	0.0
177	9	18	stimulus	3607659.001968	n03607659_1968	83.0	658.0	0.0
186	9	19	stimulus	3792782.016817	n03792782_16817	96.0	762.0	0.0
195	9	20	stimulus	3400231.024528	n03400231_24528	69.0	548.0	0.0
204	9	21	stimulus	2317335.006776	n02317335_6776	28.0	224.0	0.0
213	9	22	stimulus	1639765.052902	n01639765_52902	2.0	16.0	0.0
222	9	23	stimulus	2480855.013432	n02480855_13432	36.0	282.0	0.0
231	9	24	stimulus	2480855.013432	n02480855_13432	36.0	282.0	232.02909
240	9	25	stimulus	2439033.009911	n02439033_9911	33.0	264.0	0.0
249	9	26	stimulus	1855672.013449	n01855672_13449	13.0	98.0	0.0
258	9	27	stimulus	7758680.013497	n07758680_13497	146.0	1163.0	0.0
267	9	28	stimulus	4442441.007198	n04442441_7198	135.0	1079.0	0.0
276	9	29	stimulus	4044716.008619	n04044716_8619	106.0	848.0	0.0
285	9	30	stimulus	2799175.011275	n02799175_11275	43.0	337.0	0.0
294	9	31	stimulus	2799175.011275	n02799175_11275	43.0	337.0	295.03815
303	9	32	stimulus	1944390.020511	n01944390_20511	15.0	117.0	0.0
312	9	33	stimulus	1944390.020511	n01944390_20511	15.0	117.0	313.02912299999997
321	9	34	stimulus	2998003.007158	n02998003_7158	54.0	432.0	0.0
330	9	35	stimulus	3623556.005157	n03623556_5157	86.0	685.0	0.0
339	9	36	stimulus	1772222.012605	n01772222_12605	9.0	70.0	0.0
348	9	37	stimulus	2005790.009371	n02005790_9371	18.0	144.0	0.0
357	9	38	stimulus	1787835.012178	n01787835_12178	11.0	84.0	0.0
366	9	39	stimulus	3541923.004023	n03541923_4023	79.0	630.0	0.0
375	9	40	stimulus	4409515.022109	n04409515_22109	130.0	1035.0	0.0
384	9	41	stimulus	1768244.010258	n01768244_10258	7.0	49.0	0.0
393	9	42	stimulus	2800213.017884	n02800213_17884	44.0	348.0	0.0
402	9	43	stimulus	4273569.010766	n04273569_10766	122.0	969.0	0.0
411	9	44	stimulus	3760671.008944	n03760671_8944	94.0	751.0	0.0
420	9	45	stimulus	2814860.018911	n02814860_18911	47.0	371.0	0.0
429	9	46	stimulus	4409806.007672	n04409806_7672	131.0	1046.0	0.0
438	9	47	stimulus	2346627.017176	n02346627_17176	29.0	228.0	0.0
447	9	48	stimulus	4612026.010008	n04612026_10008	142.0	1129.0	0.0
456	9	49	stimulus	3746005.004198	n03746005_4198	93.0	738.0	0.0
465	9	50	stimulus	4233124.014573	n04233124_14573	118.0	939.0	0.0
474	9	51	stimulus	3886762.014788	n03886762_14788	100.0	796.0	0.0
483	9	52	stimulus	2068974.006018	n02068974_6018	21.0	167.0	0.0
492	9	53	stimulus	3496296.009005	n03496296_9005	77.0	616.0	0.0
501	9	54	stimulus	3085013.023944	n03085013_23944	58.0	462.0	0.0
510	9	55	stimulus	1664990.010648	n01664990_10648	4.0	25.0	0.0
519	9	56	stimulus	4168199.010839	n04168199_10839	114.0	907.0	0.0
528	6	57	rest	n/a	n/a	n/a	n/a	0.0
