onset	duration	trial_no	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	33	1	rest	n/a	n/a	n/a	n/a	0.0
33	9	2	stimulus	3483823.008150	n03483823_8150	75.0	599.0	0.0
42	9	3	stimulus	1639765.022407	n01639765_22407	2.0	9.0	0.0
51	9	4	stimulus	1639765.022407	n01639765_22407	2.0	9.0	52.036145
60	9	5	stimulus	4477387.007585	n04477387_7585	136.0	1086.0	0.0
69	9	6	stimulus	4477387.007585	n04477387_7585	136.0	1086.0	70.043984
78	9	7	stimulus	3261776.024181	n03261776_24181	63.0	499.0	0.0
87	9	8	stimulus	3746005.008861	n03746005_8861	93.0	743.0	0.0
96	9	9	stimulus	4255586.004487	n04255586_4487	120.0	956.0	0.0
105	9	10	stimulus	1963571.014820	n01963571_14820	16.0	122.0	0.0
114	9	11	stimulus	3400231.021509	n03400231_21509	69.0	547.0	0.0
123	9	12	stimulus	2432983.016049	n02432983_16049	32.0	250.0	0.0
132	9	13	stimulus	3793489.010094	n03793489_10094	97.0	769.0	0.0
141	9	14	stimulus	4086273.037855	n04086273_37855	108.0	863.0	0.0
150	9	15	stimulus	3612010.012996	n03612010_12996	85.0	674.0	0.0
159	9	16	stimulus	3721384.014643	n03721384_14643	91.0	721.0	0.0
168	9	17	stimulus	3425413.022005	n03425413_22005	70.0	560.0	0.0
177	9	18	stimulus	2882647.020819	n02882647_20819	50.0	397.0	0.0
186	9	19	stimulus	2882647.020819	n02882647_20819	50.0	397.0	187.042381
195	9	20	stimulus	3665924.049231	n03665924_49231	90.0	717.0	0.0
204	9	21	stimulus	3665924.049231	n03665924_49231	90.0	717.0	205.033504
213	9	22	stimulus	4113406.010672	n04113406_10672	110.0	873.0	0.0
222	9	23	stimulus	3063599.004360	n03063599_4360	56.0	446.0	0.0
231	9	24	stimulus	3085013.023397	n03085013_23397	58.0	460.0	0.0
240	9	25	stimulus	3544143.003031	n03544143_3031	81.0	645.0	0.0
249	9	26	stimulus	2480855.018583	n02480855_18583	36.0	285.0	0.0
258	9	27	stimulus	2480855.018583	n02480855_18583	36.0	285.0	259.039221
267	9	28	stimulus	2885462.020113	n02885462_20113	51.0	406.0	0.0
276	9	29	stimulus	4154565.019381	n04154565_19381	113.0	902.0	0.0
285	9	30	stimulus	4009552.007141	n04009552_7141	105.0	839.0	0.0
294	9	31	stimulus	4409806.008542	n04409806_8542	131.0	1047.0	0.0
303	9	32	stimulus	2843158.002978	n02843158_2978	49.0	385.0	0.0
312	9	33	stimulus	1855672.014199	n01855672_14199	13.0	100.0	0.0
321	9	34	stimulus	3649909.011709	n03649909_11709	89.0	706.0	0.0
330	9	35	stimulus	3209910.008951	n03209910_8951	61.0	488.0	0.0
339	9	36	stimulus	4409515.001600	n04409515_1600	130.0	1034.0	0.0
348	9	37	stimulus	1784675.020773	n01784675_20773	10.0	78.0	0.0
357	9	38	stimulus	2800213.014662	n02800213_14662	44.0	346.0	0.0
366	9	39	stimulus	2391049.006026	n02391049_6026	31.0	246.0	0.0
375	9	40	stimulus	3472535.000190	n03472535_190	74.0	587.0	0.0
384	9	41	stimulus	2054036.021993	n02054036_21993	19.0	149.0	0.0
393	9	42	stimulus	3394916.033757	n03394916_33757	67.0	533.0	0.0
402	9	43	stimulus	2799175.016780	n02799175_16780	43.0	342.0	0.0
411	9	44	stimulus	2503517.004892	n02503517_4892	38.0	300.0	0.0
420	9	45	stimulus	4273569.013211	n04273569_13211	122.0	970.0	0.0
429	9	46	stimulus	12582231.020158	n12582231_20158	148.0	1178.0	0.0
438	9	47	stimulus	3187595.007260	n03187595_7260	60.0	477.0	0.0
447	9	48	stimulus	4254680.001247	n04254680_1247	119.0	948.0	0.0
456	9	49	stimulus	1704323.005092	n01704323_5092	5.0	36.0	0.0
465	9	50	stimulus	1772222.013749	n01772222_13749	9.0	71.0	0.0
474	9	51	stimulus	2508213.011465	n02508213_11465	39.0	306.0	0.0
483	9	52	stimulus	4146614.009889	n04146614_9889	112.0	896.0	0.0
492	9	53	stimulus	2226429.012778	n02226429_12778	25.0	194.0	0.0
501	9	54	stimulus	4591713.007167	n04591713_7167	141.0	1128.0	0.0
510	9	55	stimulus	4497801.011780	n04497801_11780	138.0	1097.0	0.0
519	9	56	stimulus	3496296.014487	n03496296_14487	77.0	614.0	0.0
528	6	57	rest	n/a	n/a	n/a	n/a	0.0
