onset	duration	trial_no	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	33	1	rest	n/a	n/a	n/a	n/a	0.000000
33	9	2	stimulus	2481823.008477	n02481823_8477	37	296	0.000000
42	9	3	stimulus	1855672.015900	n01855672_15900	13	104	0.000000
51	9	4	stimulus	2943871.011050	n02943871_11050	52	410	0.000000
60	9	5	stimulus	2766534.010312	n02766534_10312	41	321	0.000000
69	9	6	stimulus	2317335.030508	n02317335_30508	28	223	0.000000
78	9	7	stimulus	3085013.023800	n03085013_23800	58	461	0.000000
87	9	8	stimulus	3494278.042246	n03494278_42246	76	608	0.000000
96	9	9	stimulus	1944390.020981	n01944390_20981	15	119	0.000000
105	9	10	stimulus	2843158.008492	n02843158_8492	49	391	0.000000
114	9	11	stimulus	3760671.006434	n03760671_6434	94	749	0.000000
123	9	12	stimulus	4254680.001740	n04254680_1740	119	949	0.000000
132	9	13	stimulus	4401680.026778	n04401680_26778	129	1029	0.000000
141	9	14	stimulus	4401680.026778	n04401680_26778	129	1029	142.033930
150	9	15	stimulus	3793489.008932	n03793489_8932	97	776	0.000000
159	9	16	stimulus	1664990.018293	n01664990_18293	4	28	0.000000
168	9	17	stimulus	3397947.008954	n03397947_8954	68	543	0.000000
177	9	18	stimulus	3397947.008954	n03397947_8954	68	543	178.033344
186	9	19	stimulus	2885462.019412	n02885462_19412	51	405	0.000000
195	9	20	stimulus	2885462.019412	n02885462_19412	51	405	196.053359
204	9	21	stimulus	4044716.006288	n04044716_6288	106	846	0.000000
213	9	22	stimulus	4154565.013637	n04154565_13637	113	899	0.000000
222	9	23	stimulus	4409515.011072	n04409515_11072	130	1033	0.000000
231	9	24	stimulus	3335030.010544	n03335030_10544	64	505	0.000000
240	9	25	stimulus	4070727.031219	n04070727_31219	107	855	0.000000
249	9	26	stimulus	1877134.011903	n01877134_11903	14	110	0.000000
258	9	27	stimulus	1784675.022328	n01784675_22328	10	79	0.000000
267	9	28	stimulus	4009552.005313	n04009552_5313	105	838	0.000000
276	9	29	stimulus	7756951.015064	n07756951_15064	145	1155	0.000000
285	9	30	stimulus	3359137.016646	n03359137_16646	66	521	0.000000
294	9	31	stimulus	2480855.014628	n02480855_14628	36	283	0.000000
303	9	32	stimulus	4482393.019492	n04482393_19492	137	1093	0.000000
312	9	33	stimulus	3837869.004261	n03837869_4261	99	786	0.000000
321	9	34	stimulus	2226429.013460	n02226429_13460	25	195	0.000000
330	9	35	stimulus	3085219.005599	n03085219_5599	59	469	0.000000
339	9	36	stimulus	3543603.002363	n03543603_2363	80	634	0.000000
348	9	37	stimulus	2808440.005873	n02808440_5873	46	368	0.000000
357	9	38	stimulus	3642806.018985	n03642806_18985	87	692	0.000000
366	9	39	stimulus	2841315.035046	n02841315_35046	48	384	0.000000
375	9	40	stimulus	4225987.006665	n04225987_6665	117	934	0.000000
384	9	41	stimulus	4225987.006665	n04225987_6665	117	934	385.057324
393	9	42	stimulus	1518878.012028	n01518878_12028	1	2	0.000000
402	9	43	stimulus	4419073.013393	n04419073_13393	133	1059	0.000000
411	9	44	stimulus	3079230.036697	n03079230_36697	57	455	0.000000
420	9	45	stimulus	3541923.011509	n03541923_11509	79	625	0.000000
429	9	46	stimulus	2374451.018054	n02374451_18054	30	239	0.000000
438	9	47	stimulus	2374451.018054	n02374451_18054	30	239	439.040166
447	9	48	stimulus	11978233.041489	n11978233_41489	147	1175	0.000000
456	9	49	stimulus	4412416.010353	n04412416_10353	132	1049	0.000000
465	9	50	stimulus	2472293.011152	n02472293_11152	35	273	0.000000
474	9	51	stimulus	2503517.008447	n02503517_8447	38	303	0.000000
483	9	52	stimulus	4113406.013944	n04113406_13944	110	874	0.000000
492	9	53	stimulus	3602883.010003	n03602883_10003	82	649	0.000000
501	9	54	stimulus	3607659.008199	n03607659_8199	83	663	0.000000
510	9	55	stimulus	7734017.002386	n07734017_2386	143	1140	0.000000
519	9	56	stimulus	2068974.004884	n02068974_4884	21	166	0.000000
528	6	57	rest	n/a	n/a	n/a	n/a	0.000000
